nohistory,2d,b,87.79
nohistory,2d,b,88.57
nohistory,2d,c,143.86
nohistory,2d,c,149.06
nohistory,2d,c,157.45
nohistory,2d,c,167.56
nohistory,2d,c,168.13
nohistory,2d,c,182.78
nohistory,2d,c,184.14
nohistory,2d,c,185.86
nohistory,2d,c,194.02
nohistory,2d,c,202.96
nohistory,2d,c,23.46
nohistory,2d,c,241.85
nohistory,2d,c,244.61
nohistory,2d,c,253.53
nohistory,2d,c,274.28
nohistory,2d,c,29.00
nohistory,2d,c,303.06
nohistory,2d,c,316.64
nohistory,2d,c,33.37
nohistory,2d,c,395.49
nohistory,2d,c,438.59
nohistory,2d,c,439.67
nohistory,2d,c,508.18
nohistory,2d,c,66.97
nohistory,2d,c,67.42
nohistory,2d,c,70.46
nohistory,2d,c,75.82
nohistory,2d,c,81.68
