nohistory,2d,a,34
nohistory,2d,a,9
nohistory,2d,b,1
nohistory,2d,b,10
nohistory,2d,b,29
nohistory,2d,b,22
nohistory,2d,b,21
nohistory,2d,b,61
nohistory,2d,b,10
nohistory,2d,b,26
nohistory,2d,b,11
nohistory,2d,b,6
nohistory,2d,b,2
nohistory,2d,b,8
nohistory,2d,b,20
nohistory,2d,b,10
nohistory,2d,b,24
nohistory,2d,b,32
nohistory,2d,b,20
nohistory,2d,b,41
nohistory,2d,b,9
nohistory,2d,b,50
nohistory,2d,b,24
nohistory,2d,b,0
nohistory,2d,b,26
nohistory,2d,b,32
nohistory,2d,b,31
nohistory,2d,b,57
nohistory,2d,b,9
nohistory,2d,b,41
nohistory,2d,b,27
nohistory,2d,b,15
nohistory,2d,c,52
nohistory,2d,c,29
nohistory,2d,c,6
nohistory,2d,c,6
nohistory,2d,c,44
nohistory,2d,c,41
nohistory,2d,c,12
nohistory,2d,c,9
nohistory,2d,c,5
nohistory,2d,c,3
nohistory,2d,c,56
nohistory,2d,c,25
nohistory,2d,c,33
nohistory,2d,c,91
nohistory,2d,c,12
nohistory,2d,c,70
nohistory,2d,c,1
nohistory,2d,c,26
nohistory,2d,c,4
nohistory,2d,c,15
nohistory,2d,c,33
nohistory,2d,c,1
nohistory,2d,c,19
nohistory,2d,c,11
nohistory,2d,c,28
nohistory,2d,c,4
nohistory,2d,c,30
nohistory,2d,c,9
